id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,mths_since_last_delinq,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type,year
8597711,10349694,2500,2500,2500.0,36 months,15.61,87.42,C,C3,10+ years,RENT,14000.0,Verified,2019-11-01,Late (16-30 days),n,credit_card,9.18,0,01/07/1976,0,60,6,9,890.43,890.43,2185.29,2185.29,1609.57,575.72,0.0,0.0,0.0,01/12/2021,87.42,01/01/2022,0.0,1,INDIVIDUAL,2019
8595671,10347760,10075,12000,10075.0,36 months,16.2,355.21,C,C4,4 years,MORTGAGE,75000.0,Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,12.32,0,01/11/2005,0,38,9,17,3787.49,3787.49,8761.79,8761.79,6287.51,2474.28,0.0,0.0,0.0,01/01/2022,592.02,01/01/2022,0.0,1,INDIVIDUAL,2019
8576840,10338890,8000,8000,8000.0,36 months,15.1,277.72,C,C2,10+ years,MORTGAGE,40000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,27.15,1,01/03/1988,2,1,15,50,3075.42,3075.42,6664.83,6664.83,4924.58,1740.25,0.0,0.0,0.0,01/11/2021,277.72,01/01/2022,0.0,1,INDIVIDUAL,2019
8576561,10338612,13200,13200,13200.0,36 months,14.3,453.08,C,C1,7 years,MORTGAGE,48000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,22.85,1,01/12/1998,0,6,8,16,5426.28,5426.28,10420.84,10420.84,7773.72,2647.12,0.0,0.0,0.0,01/10/2021,453.08,01/01/2022,0.0,1,INDIVIDUAL,2019
8575896,10337970,1000,1000,1000.0,60 months,24.08,28.82,F,F2,5 years,RENT,45760.0,Verified,2019-11-01,Late (31-120 days),n,other,13.04,0,01/05/2004,0,31,10,17,733.51,733.51,691.62,691.62,266.49,425.13,0.0,0.0,0.0,01/11/2021,28.82,01/01/2022,0.0,1,INDIVIDUAL,2019
8575109,10337217,4000,4000,4000.0,36 months,12.99,134.76,B,B4,4 years,OWN,85000.0,Source Verified,2019-11-01,Late (16-30 days),n,home_improvement,18.09,2,01/10/2001,3,8,15,30,1394.29,1394.29,3384.0,3384.0,2605.71,763.29,15.0,0.0,0.0,01/12/2021,134.76,01/01/2022,0.0,1,INDIVIDUAL,2019
8574864,10336989,10000,10000,10000.0,36 months,23.4,389.19,E,E5,3 years,RENT,35000.0,Verified,2019-11-01,Late (31-120 days),n,small_business,8.92,0,01/05/2000,0,35,4,8,4234.27,4234.27,9340.32,9340.32,5765.73,3555.13,19.46,0.0,0.0,01/12/2021,389.19,01/01/2022,0.0,1,INDIVIDUAL,2019
8590729,10332145,18000,18000,18000.0,36 months,11.99,597.78,B,B3,9 years,RENT,81000.0,Source Verified,2019-11-01,Late (31-120 days),n,credit_card,23.69,0,01/12/2000,2,31,11,22,6728.28,6728.28,14346.45,14346.45,11271.72,3074.73,0.0,0.0,0.0,01/11/2021,597.78,01/01/2022,0.0,1,INDIVIDUAL,2019
8587885,10329896,14575,14575,14575.0,36 months,13.507328482328484,520.66,D,D4,10+ years,RENT,60000.0,Source Verified,2021-01-01,Late (31-120 days),n,debt_consolidation,15.6,0,01/08/2003,0,31,4,18,11241.5,11241.5,5178.84,5178.84,3333.5,1845.34,0.0,0.0,0.0,01/11/2021,520.66,01/01/2022,0.0,1,INDIVIDUAL,2021
8587756,10329777,32000,32000,31975.0,60 months,20.2,851.37,D,D5,5 years,MORTGAGE,78000.0,Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,19.14,1,01/01/2000,0,21,12,23,23763.07,23744.5,18725.73,18711.11,8236.93,10488.8,0.0,0.0,0.0,01/10/2021,851.37,01/01/2022,0.0,1,INDIVIDUAL,2019
8571267,10322571,15000,15000,14950.0,36 months,12.99,505.34,B,B4,2 years,MORTGAGE,44000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,16.76,0,01/11/1990,0,31,18,35,5658.98,5640.11,12126.72,12086.31,9341.02,2785.7,0.0,0.0,0.0,01/11/2021,505.34,01/01/2022,0.0,1,INDIVIDUAL,2019
8566268,10318336,8500,8500,8500.0,36 months,11.99,282.29,B,B3,10+ years,MORTGAGE,90000.0,Not Verified,2019-11-01,Late (31-120 days),n,credit_card,8.26,0,01/03/2007,1,31,10,19,3670.83,3670.83,6210.2,6210.2,4829.17,1381.03,0.0,0.0,0.0,01/09/2021,282.29,01/01/2022,0.0,1,INDIVIDUAL,2019
8566010,10318089,20000,20000,20000.0,36 months,13.507328482328484,680.36,B,B5,10+ years,MORTGAGE,66000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,17.76,1,01/05/2003,1,3,7,34,8177.47,8177.47,15648.28,15648.28,11822.53,3825.75,0.0,0.0,0.0,01/10/2021,680.36,01/01/2022,0.0,1,INDIVIDUAL,2019
8564578,10316728,3200,3200,3200.0,36 months,12.99,107.81,B,B4,1 year,RENT,45000.0,Not Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,14.29,1,01/12/2005,1,20,9,21,1300.66,1300.66,2479.63,2479.63,1899.34,580.29,0.0,0.0,0.0,01/10/2021,107.81,01/01/2022,0.0,1,INDIVIDUAL,2019
8560959,10312363,3000,3000,3000.0,36 months,13.507328482328484,104.15,C,C2,4 years,RENT,15000.0,Source Verified,2019-11-01,Late (16-30 days),n,debt_consolidation,21.3,0,01/02/2004,0,31,8,20,1063.64,1063.64,2603.36,2603.36,1936.36,667.0,0.0,0.0,0.0,01/12/2021,104.15,01/01/2022,0.0,1,INDIVIDUAL,2019
8559461,10311039,16000,16000,16000.0,36 months,19.2,588.12,D,D3,8 years,RENT,61000.0,Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,18.87,0,01/01/2002,1,31,8,17,7450.44,7450.44,12936.06,12936.06,8549.56,4386.5,0.0,0.0,0.0,01/10/2021,588.12,01/01/2022,0.0,1,INDIVIDUAL,2019
8558230,10310169,24000,24000,24000.0,60 months,19.52,629.47,D,D4,10+ years,MORTGAGE,70000.0,Source Verified,2019-11-01,Late (16-30 days),n,debt_consolidation,21.6,0,01/12/2002,2,50,17,34,16697.14,16697.14,15736.75,15736.75,7302.86,8433.89,0.0,0.0,0.0,01/12/2021,629.47,01/01/2022,0.0,1,INDIVIDUAL,2019
8557322,10309361,15000,15000,15000.0,36 months,12.99,505.34,B,B4,10+ years,MORTGAGE,60000.0,Verified,2019-11-01,Late (16-30 days),n,debt_consolidation,26.36,0,01/03/2000,1,31,10,22,5215.05,5215.05,12631.82,12631.82,9784.95,2846.87,0.0,0.0,0.0,01/12/2021,505.34,01/01/2022,0.0,1,INDIVIDUAL,2019
8556852,10308908,19750,19750,19750.0,36 months,12.99,665.37,B,B4,10+ years,MORTGAGE,45000.0,Verified,2019-11-01,Late (16-30 days),n,credit_card,16.48,0,01/10/1987,1,31,7,16,6866.74,6866.74,16631.43,16631.43,12883.26,3748.17,0.0,0.0,0.0,01/12/2021,665.37,01/12/2021,0.0,1,INDIVIDUAL,2019
8555724,10307821,27300,12000,27300.0,60 months,13.507328482328484,815.6,G,G3,10+ years,MORTGAGE,119000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,17.32,0,01/05/1979,2,27,24,63,21006.0,21006.0,18099.49,18099.49,6294.0,11805.49,0.0,0.0,0.0,01/09/2021,815.6,01/01/2022,0.0,1,INDIVIDUAL,2019
8535722,10287882,6250,6250,6250.0,36 months,14.3,214.53,C,C1,4 years,RENT,23664.0,Not Verified,2019-11-01,Late (31-120 days),n,credit_card,22.31,0,01/10/2005,0,31,7,8,2751.13,2751.13,4719.34,4719.34,3498.87,1220.47,0.0,0.0,0.0,01/10/2021,214.53,01/01/2022,0.0,1,INDIVIDUAL,2019
8495012,10247127,20000,20000,20000.0,36 months,10.99,654.68,B,B2,5 years,OWN,85000.0,Verified,2019-11-01,Late (16-30 days),n,debt_consolidation,16.98,0,01/08/2002,2,26,18,34,6822.56,6822.56,16367.0,16367.0,13177.44,3189.56,0.0,0.0,0.0,01/12/2021,654.68,01/01/2022,0.0,1,INDIVIDUAL,2019
8494875,10246996,35000,35000,34975.0,36 months,18.55,1275.02,D,D2,6 years,MORTGAGE,350000.0,Verified,2019-11-01,Late (16-30 days),n,home_improvement,15.24,0,01/10/1998,1,44,16,37,12807.73,12798.58,31873.7,31850.93,22192.27,9681.43,0.0,0.0,0.0,01/12/2021,1275.02,01/01/2022,0.0,1,INDIVIDUAL,2019
8494844,10246970,8500,8500,8500.0,36 months,18.55,309.65,D,D2,1 year,RENT,25000.0,Not Verified,2019-12-01,Late (31-120 days),n,other,13.11,0,01/05/1996,2,31,8,18,3871.61,3871.61,6812.0,6812.0,4628.39,2183.61,0.0,0.0,0.0,01/10/2021,309.65,01/01/2022,0.0,1,INDIVIDUAL,2019
8474881,10227011,13500,13500,13500.0,36 months,13.67,459.24,B,B5,10+ years,RENT,50257.0,Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,26.43,0,01/11/1996,0,30,11,41,5123.51,5123.51,11021.76,11021.76,8376.49,2645.27,0.0,0.0,0.0,01/11/2021,459.24,01/01/2022,0.0,1,INDIVIDUAL,2019
8424657,10176804,15000,12000,15000.0,36 months,10.99,491.01,B,B2,6 years,MORTGAGE,55000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,8.03,0,01/02/1997,0,67,5,26,6492.91,6492.91,10797.75,10797.75,8507.09,2290.66,0.0,0.0,0.0,01/10/2021,491.01,01/01/2022,0.0,1,INDIVIDUAL,2019
8396434,10138489,12000,12000,12000.0,36 months,15.1,416.58,C,C2,8 years,MORTGAGE,37000.0,Not Verified,2019-11-01,Late (31-120 days),n,credit_card,29.32,0,01/04/1989,0,58,14,29,5316.63,5316.63,9164.49,9164.49,6683.37,2481.12,0.0,0.0,0.0,01/09/2021,416.58,01/01/2022,0.0,1,INDIVIDUAL,2019
8385745,10127828,9950,12000,9950.0,36 months,12.99,335.21,B,B4,9 years,OWN,29328.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,31.91,0,01/11/1999,0,31,11,16,4047.36,4047.36,7733.42,7733.42,5902.64,1830.78,0.0,0.0,0.0,01/10/2021,335.21,01/01/2022,0.0,1,INDIVIDUAL,2019
8385162,10127281,8875,8875,8875.0,36 months,9.25,283.26,A,A5,10+ years,OWN,35635.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,26.21,0,01/05/1998,0,31,17,30,3236.32,3236.32,6796.02,6796.02,5638.68,1157.34,0.0,0.0,0.0,01/11/2021,283.26,01/01/2022,0.0,1,INDIVIDUAL,2019
8375540,10117635,6000,6000,6000.0,36 months,9.67,192.68,B,B1,10+ years,RENT,36000.0,Not Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,24.25,0,01/12/1998,0,57,17,24,2368.87,2368.87,4431.64,4431.64,3631.13,800.51,0.0,0.0,0.0,01/10/2021,192.68,01/01/2022,0.0,1,INDIVIDUAL,2019
8366263,10108312,35000,35000,35000.0,60 months,17.1,871.73,C,C5,1 year,RENT,107000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,13.87,0,01/08/1977,0,31,11,23,24417.35,24417.35,20918.64,20918.64,10582.65,10335.99,0.0,0.0,0.0,01/11/2021,871.73,01/01/2022,0.0,1,INDIVIDUAL,2019
8316009,10058090,28000,28000,27975.0,60 months,14.47,658.36,C,C2,10+ years,RENT,69850.0,Verified,2019-12-01,Late (31-120 days),n,debt_consolidation,29.04,1,01/07/1976,2,9,18,34,17103.06,17087.78,17135.16,17119.87,10896.94,6238.22,0.0,0.0,0.0,01/10/2021,658.36,01/01/2022,0.0,1,INDIVIDUAL,2019
8306455,10048507,12500,12500,12500.0,36 months,11.99,415.12,B,B3,10+ years,MORTGAGE,75000.0,Verified,2019-11-01,Late (31-120 days),n,home_improvement,27.95,0,01/05/1987,1,31,11,32,5400.9,5400.9,9132.4,9132.4,7099.1,2033.3,0.0,0.0,0.0,01/09/2021,415.12,01/01/2022,0.0,1,INDIVIDUAL,2019
8295860,10037930,16100,16100,16100.0,60 months,15.61,388.2,C,C3,10+ years,RENT,36000.0,Verified,2019-11-01,Late (31-120 days),n,credit_card,23.6,0,01/06/2001,2,37,10,17,11580.41,11580.41,8540.31,8540.31,4519.59,4020.72,0.0,0.0,0.0,01/09/2021,388.2,01/01/2022,0.0,1,INDIVIDUAL,2019
8274600,10016745,9600,9600,9600.0,36 months,17.76,345.91,D,D1,7 years,RENT,36000.0,Not Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,16.37,0,01/08/2009,2,31,8,9,4063.57,4063.57,7955.69,7955.69,5536.43,2419.26,0.0,0.0,0.0,01/10/2021,345.91,01/01/2022,0.0,1,INDIVIDUAL,2019
8265506,10007628,15000,15000,15000.0,36 months,17.76,540.49,D,D1,2 years,RENT,73000.0,Not Verified,2019-10-01,Late (16-30 days),n,debt_consolidation,22.14,0,01/02/1997,0,66,10,27,5451.27,5451.27,13512.25,13512.25,9548.73,3963.52,0.0,0.0,0.0,01/12/2021,540.49,01/01/2022,0.0,1,INDIVIDUAL,2019
8224904,9967044,27575,27575,27575.0,36 months,25.89,823.82,G,G3,10+ years,MORTGAGE,95000.0,Source Verified,2019-11-01,Late (31-120 days),n,small_business,6.35,3,01/01/1995,0,8,6,28,20787.99,20787.99,19972.06,19972.06,6787.01,13143.86,41.19,0.0,0.0,01/12/2021,823.82,01/01/2022,0.0,1,INDIVIDUAL,2019
8205004,9947150,20000,20000,20000.0,60 months,17.76,505.27,D,D1,10+ years,MORTGAGE,65000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,14.81,0,01/11/1998,0,31,7,30,14316.36,14316.36,11620.88,11620.88,5683.64,5937.24,0.0,0.0,0.0,01/10/2021,505.27,01/01/2022,0.0,1,INDIVIDUAL,2019
8204871,9947018,7000,7000,7000.0,36 months,10.99,229.14,B,B2,10+ years,RENT,85000.0,Source Verified,2019-10-01,Late (16-30 days),n,debt_consolidation,6.95,0,01/06/2000,0,36,8,23,2387.28,2387.28,5728.5,5728.5,4612.72,1115.78,0.0,0.0,0.0,01/12/2021,229.14,01/12/2021,0.0,1,INDIVIDUAL,2019
8204717,9946867,13350,13350,13350.0,36 months,13.507328482328484,321.89,C,C3,10+ years,MORTGAGE,50000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,18.8,0,01/03/2000,2,56,14,27,9602.28,9602.28,7081.58,7081.58,3747.72,3333.86,0.0,0.0,0.0,01/09/2021,321.89,01/09/2021,0.0,1,INDIVIDUAL,2019
8194936,9937068,7000,7000,7000.0,36 months,15.61,244.76,C,C3,7 years,RENT,28000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,32.32,0,01/01/2006,1,37,10,27,2702.89,2702.89,5874.24,5874.24,4297.11,1577.13,0.0,0.0,0.0,01/10/2021,244.76,01/01/2022,0.0,1,INDIVIDUAL,2019
8158027,9899970,20000,20000,19950.0,60 months,11.99,444.79,B,B3,10+ years,MORTGAGE,55000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,22.14,0,01/05/1995,0,31,14,32,13858.59,13823.95,10227.32,10201.75,6141.41,4085.91,0.0,0.0,0.0,01/11/2021,444.79,01/01/2022,0.0,1,INDIVIDUAL,2019
8156216,9898258,18825,18825,18825.0,36 months,9.99,607.35,B,B1,2 years,OWN,43000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,23.78,0,01/09/1991,0,31,9,20,7453.65,7453.65,13969.05,13969.05,11371.35,2597.7,0.0,0.0,0.0,01/09/2021,607.35,01/01/2022,0.0,1,INDIVIDUAL,2019
8155752,9897820,3750,3750,3750.0,36 months,12.99,126.34,B,B4,7 years,MORTGAGE,14000.0,Source Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,15.6,0,01/04/2005,0,66,11,27,1318.64,1318.64,3158.5,3158.5,2431.36,727.14,0.0,0.0,0.0,01/01/2022,126.34,01/01/2022,0.0,1,INDIVIDUAL,2019
8137977,9879960,25600,25600,25600.0,60 months,13.507328482328484,732.01,F,F1,10+ years,MORTGAGE,60000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,22.56,0,01/08/2002,1,31,10,23,19962.56,19962.56,17244.46,17244.46,5637.44,11607.02,0.0,0.0,0.0,01/01/2022,350.0,01/01/2022,0.0,1,INDIVIDUAL,2019
8137716,9879709,12175,12175,12175.0,36 months,9.99,392.8,B,B1,10+ years,OWN,35000.0,Verified,2019-10-01,Late (31-120 days),n,credit_card,18.96,0,01/03/1997,2,31,8,26,4112.38,4112.38,9820.0,9820.0,8062.62,1757.38,0.0,0.0,0.0,01/12/2021,392.8,01/01/2022,0.0,1,INDIVIDUAL,2019
8134897,9877043,22800,22800,22800.0,60 months,12.99,518.66,B,B4,< 1 year,MORTGAGE,75000.0,Source Verified,2019-10-01,Late (31-120 days),n,home_improvement,15.34,0,01/08/2003,0,33,12,28,15398.36,15398.36,12441.66,12441.66,7401.64,5040.02,0.0,0.0,0.0,01/11/2021,518.66,01/01/2022,0.0,1,INDIVIDUAL,2019
8127461,9869465,25000,25000,25000.0,60 months,13.507328482328484,676.34,E,E1,10+ years,RENT,91000.0,Verified,2019-10-01,Late (16-30 days),n,debt_consolidation,16.76,0,01/08/1999,0,31,14,33,17589.76,17589.76,16907.51,16907.51,7410.24,9497.27,0.0,0.0,0.0,01/12/2021,676.34,01/01/2022,0.0,1,INDIVIDUAL,2019
8127194,9869205,32500,32500,32425.0,60 months,12.99,739.31,B,B4,2 years,MORTGAGE,120000.0,Source Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,9.1,0,01/07/1993,0,43,13,27,22445.85,22394.03,16995.69,16956.51,10054.15,6941.54,0.0,0.0,0.0,01/09/2021,739.31,01/01/2022,0.0,1,INDIVIDUAL,2019
8126854,9868883,20000,20000,20000.0,60 months,16.2,488.49,C,C4,2 years,OWN,45000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,20.02,0,01/10/2003,0,31,10,14,14152.94,14152.94,11235.27,11235.27,5847.06,5388.21,0.0,0.0,0.0,01/09/2021,488.49,01/10/2021,0.0,1,INDIVIDUAL,2019
8126043,9868107,8000,8000,8000.0,36 months,17.76,288.26,D,D1,8 years,RENT,45000.0,Verified,2019-11-01,Late (31-120 days),n,debt_consolidation,27.13,0,01/01/2000,1,43,11,15,3738.15,3738.15,6353.37,6353.37,4261.85,2076.52,15.0,0.0,0.0,01/12/2021,300.0,01/01/2022,0.0,1,INDIVIDUAL,2019
8118215,9860185,7125,7125,7125.0,36 months,21.7,271.01,E,E2,4 years,RENT,23800.0,Verified,2019-10-01,Late (31-120 days),n,medical,26.82,0,01/04/1998,1,42,7,29,2739.5,2739.5,6775.01,6775.01,4385.5,2389.51,0.0,0.0,0.0,01/01/2022,271.01,01/01/2022,0.0,1,INDIVIDUAL,2019
8117008,9859051,24000,24000,24000.0,36 months,14.3,823.77,C,C1,2 years,MORTGAGE,200000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,28.67,1,01/06/1987,2,19,24,59,10566.28,10566.28,18219.74,18219.74,13433.72,4744.83,41.19,0.0,0.0,01/01/2022,50.0,01/01/2022,0.0,1,INDIVIDUAL,2019
8065238,9787356,10000,10000,10000.0,60 months,20.2,266.06,D,D5,6 years,RENT,30000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,12.24,2,01/10/2006,1,6,8,10,7141.83,7141.83,6398.0,6398.0,2858.17,3524.83,15.0,0.0,0.0,01/10/2021,266.06,01/01/2022,0.0,1,INDIVIDUAL,2019
8064931,9787065,10000,10000,10000.0,60 months,23.4,284.21,E,E5,10+ years,MORTGAGE,60000.0,Source Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,15.88,1,01/12/1989,1,9,10,20,7160.91,7160.91,7104.77,7104.77,2839.09,4265.68,0.0,0.0,0.0,01/11/2021,284.21,01/01/2022,0.0,1,INDIVIDUAL,2019
8034911,9757042,3000,3000,3000.0,36 months,13.67,102.06,B,B5,10+ years,MORTGAGE,32000.0,Not Verified,2019-10-01,Late (31-120 days),n,credit_card,20.85,0,01/07/2004,0,80,6,17,1138.43,1138.43,2449.36,2449.36,1861.57,587.79,0.0,0.0,0.0,01/10/2021,102.06,01/01/2022,0.0,1,INDIVIDUAL,2019
7964880,9687031,16375,16375,16350.0,36 months,9.99,528.3,B,B1,10+ years,OWN,60864.0,Verified,2019-10-01,Late (31-120 days),n,credit_card,33.97,0,01/12/1997,0,31,22,45,5534.44,5525.98,13203.1,13182.96,10840.56,2362.54,0.0,0.0,0.0,01/11/2021,528.3,01/01/2022,0.0,1,INDIVIDUAL,2019
7956515,9678569,20000,20000,20000.0,36 months,10.99,654.68,B,B2,1 year,MORTGAGE,60000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,21.41,0,01/03/1996,0,54,11,26,7659.66,7659.66,15707.72,15707.72,12340.34,3367.38,0.0,0.0,0.0,01/12/2021,1309.36,01/01/2022,0.0,1,INDIVIDUAL,2019
7956256,9678321,11700,11700,11700.0,36 months,13.507328482328484,377.48,B,B1,5 years,RENT,42000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,13.57,0,01/12/1999,0,69,7,13,4299.25,4299.25,9055.4,9055.4,7400.75,1654.65,0.0,0.0,0.0,01/10/2021,377.48,01/01/2022,0.0,1,INDIVIDUAL,2019
7937178,9659177,24000,24000,24000.0,36 months,18.55,874.3,D,D2,10+ years,MORTGAGE,76000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,15.87,2,01/05/1998,0,20,12,28,9744.22,9744.22,21302.28,21302.28,14255.78,7046.5,0.0,0.0,0.0,01/01/2022,874.3,01/01/2022,0.0,1,INDIVIDUAL,2019
7936490,9658536,16000,12000,16000.0,60 months,17.76,404.21,D,D1,10+ years,MORTGAGE,55000.0,Source Verified,2019-10-01,Late (16-30 days),n,debt_consolidation,28.82,0,01/10/1994,0,31,12,25,10980.33,10980.33,10103.99,10103.99,5019.67,5084.32,0.0,0.0,0.0,01/12/2021,404.21,01/01/2022,1.0,1,INDIVIDUAL,2019
7927173,9649184,13375,13375,13375.0,36 months,15.1,464.31,C,C2,10+ years,MORTGAGE,75000.0,Verified,2019-10-01,Late (16-30 days),n,debt_consolidation,21.44,3,01/09/1999,3,14,17,43,4746.67,4746.67,11630.97,11630.97,8628.33,2979.42,23.22,0.0,0.0,01/12/2021,951.84,01/01/2022,0.0,1,INDIVIDUAL,2019
7916851,9638876,25000,25000,24975.0,60 months,23.1,706.2,E,E4,10+ years,RENT,62085.57,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,13.72,2,01/09/1992,1,16,17,48,18569.79,18551.21,16236.08,16219.86,6430.21,9805.87,0.0,0.0,0.0,01/09/2021,706.2,01/01/2022,0.0,1,INDIVIDUAL,2019
7916535,9638584,13250,13250,13250.0,36 months,9.25,422.89,A,A5,2 years,MORTGAGE,56000.0,Verified,2019-10-01,Late (16-30 days),n,debt_consolidation,20.66,0,01/09/2000,1,31,9,26,4447.6,4447.6,10567.06,10567.06,8802.4,1764.66,0.0,0.0,0.0,01/12/2021,422.89,01/01/2022,0.0,1,INDIVIDUAL,2019
7915800,9637883,17000,17000,17000.0,60 months,15.61,409.9,C,C3,2 years,MORTGAGE,90000.0,Source Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,16.71,1,01/07/2004,0,14,10,28,12141.81,12141.81,9427.7,9427.7,4858.19,4569.51,0.0,0.0,0.0,01/10/2021,409.9,01/01/2022,0.0,1,INDIVIDUAL,2019
7864731,9586877,15000,15000,15000.0,60 months,23.1,423.72,E,E4,10+ years,MORTGAGE,53000.0,Verified,2019-10-01,Late (31-120 days),n,credit_card,25.34,0,01/01/2002,2,31,9,15,11140.79,11140.79,9744.96,9744.96,3859.21,5885.75,0.0,0.0,0.0,01/10/2021,423.72,01/01/2022,0.0,1,INDIVIDUAL,2019
7834761,9556894,2000,2000,2000.0,36 months,9.99,64.53,B,B1,2 years,RENT,22000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,3.2,0,01/10/2001,0,55,4,27,734.6,734.6,1547.72,1547.72,1265.4,282.32,0.0,0.0,0.0,01/10/2021,64.53,01/01/2022,0.0,1,INDIVIDUAL,2019
7729581,9431066,10625,10625,10625.0,36 months,15.1,368.84,C,C2,< 1 year,OWN,32000.0,Verified,2019-10-01,Late (31-120 days),n,moving,21.83,0,01/02/1995,0,31,5,18,4101.31,4101.31,8911.02,8911.02,6523.69,2387.33,0.0,0.0,0.0,01/01/2022,383.0,01/01/2022,0.0,1,INDIVIDUAL,2019
7729518,9431006,24000,24000,24000.0,60 months,24.5,697.42,F,F3,10+ years,RENT,70000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,23.43,0,01/11/2002,1,35,8,21,17666.47,17666.47,17427.06,17427.06,6333.53,11093.53,0.0,0.0,0.0,01/01/2022,697.42,01/01/2022,0.0,1,INDIVIDUAL,2019
7721137,9422533,35000,35000,34975.0,60 months,24.99,1027.1,F,F4,10+ years,RENT,167000.0,Source Verified,2019-11-01,Late (31-120 days),n,small_business,9.21,0,01/06/2001,1,65,10,62,26328.65,26309.84,23364.1,23347.42,8671.35,14692.75,0.0,0.0,0.0,01/09/2021,1027.1,01/01/2022,0.0,1,INDIVIDUAL,2019
7719663,9421132,5375,5375,5375.0,36 months,11.99,178.51,B,B3,10+ years,MORTGAGE,44000.0,Verified,2019-10-01,Late (31-120 days),n,credit_card,25.23,0,01/05/1998,2,31,15,24,2321.19,2321.19,3927.1,3927.1,3053.81,873.29,0.0,0.0,0.0,01/09/2021,178.51,01/01/2022,0.0,1,INDIVIDUAL,2019
7716212,9418278,9800,9800,9800.0,36 months,19.2,360.23,D,D3,< 1 year,RENT,82000.0,Not Verified,2019-10-01,Late (31-120 days),n,other,12.7,0,01/11/2007,0,31,10,11,4486.31,4486.31,7924.52,7924.52,5313.69,2610.83,0.0,0.0,0.0,01/09/2021,360.23,01/01/2022,0.0,1,INDIVIDUAL,2019
7710968,9412395,15000,15000,14975.0,36 months,18.55,546.44,D,D2,2 years,OWN,60000.0,Not Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,21.76,0,01/09/1991,3,31,17,32,6391.21,6380.56,12517.1,12496.24,8608.79,3908.31,0.0,0.0,0.0,01/09/2021,546.44,01/01/2022,0.0,1,INDIVIDUAL,2019
7710391,9411861,9000,9000,8950.0,36 months,9.99,290.37,B,B1,9 years,OWN,110000.0,Not Verified,2019-10-01,Late (31-120 days),n,credit_card,7.71,3,01/06/1996,0,8,15,29,3041.36,3024.46,7257.21,7216.89,5958.64,1298.57,0.0,0.0,0.0,01/11/2021,290.37,01/01/2022,0.0,1,INDIVIDUAL,2019
7708412,9410013,24925,24925,24925.0,60 months,23.1,704.09,E,E4,8 years,MORTGAGE,81000.0,Verified,2019-10-01,Late (31-120 days),n,debt_consolidation,26.36,1,01/09/1994,0,11,19,48,18164.0,18164.0,16898.04,16898.04,6761.0,10137.04,0.0,0.0,0.0,01/11/2021,704.09,01/01/2022,0.0,1,INDIVIDUAL,2019
